bse_d001_i10_0001, 000224, 211, 224, PRDE, 18808, 10, 1880.800000, ZIP, 8633, 10, 863.300000, 
bse_d001_i10_0001, 000224, 212, 243, PRDE, 18828, 10, 1882.800000, ZIP, 8634, 10, 863.400000, 
bse_d001_i10_0001, 000231, 231, 264, PRDE, 18949, 10, 1894.900000, ZIP, 8669, 10, 866.900000, 
bse_d001_i10_0001, 000231, 204, None, PRDE, 18988, 10, 1898.800000, ZIP, 8728, 10, 872.800000, 
bse_d001_i10_0001, 000231, 193, 270, PRDE, 19035, 10, 1903.500000, ZIP, 8808, 10, 880.800000, 
bse_d001_i10_0001, 000232, 183, 270, PRDE, 19171, 10, 1917.100000, ZIP, 8866, 10, 886.600000, 
bse_d001_i10_0001, 000233, 204, 254, PRDE, 19243, 10, 1924.300000, ZIP, 8886, 10, 888.600000, 
bse_d001_i10_0001, 000234, 234, 254, PRDE, 19403, 10, 1940.300000, ZIP, 8922, 10, 892.200000, 
bse_d001_i10_0001, 000235, 236, 259, PRDE, 19603, 10, 1960.300000, ZIP, 8992, 10, 899.200000, 
bse_d001_i10_0001, 000238, 238, 302, PRDE, 19826, 10, 1982.600000, ZIP, 9014, 10, 901.400000, 
bse_d001_i10_0001, 000241, None, 318, PRDE, 19929, 10, 1992.900000, ZIP, 9058, 10, 905.800000, 
bse_d001_i10_0001, 000242, None, 254, PRDE, 20109, 10, 2010.900000, ZIP, 9128, 10, 912.800000, 
bse_d001_i10_0001, 000242, None, 254, PRDE, 20162, 10, 2016.200000, ZIP, 9136, 10, 913.600000, 
bse_d001_i10_0001, 000242, None, 254, PRDE, 20271, 10, 2027.100000, ZIP, 9150, 10, 915.000000, 
bse_d001_i10_0001, 000243, 243, 255, PRDE, 20430, 10, 2043.000000, ZIP, 9165, 10, 916.500000, 
bse_d001_i10_0001, 000243, 242, 271, PRDE, 20468, 10, 2046.800000, ZIP, 9192, 10, 919.200000, 
bse_d001_i10_0001, 000247, 251, 280, PRDE, 20685, 10, 2068.500000, ZIP, 9211, 10, 921.100000, 
bse_d001_i10_0001, 000251, 260, 357, PRDE, 20780, 10, 2078.000000, ZIP, 9266, 10, 926.600000, 
bse_d001_i10_0001, 000252, 239, 301, PRDE, 20966, 10, 2096.600000, ZIP, 9318, 10, 931.800000, 
bse_d001_i10_0001, 000252, 225, 301, PRDE, 21111, 10, 2111.100000, ZIP, 9358, 10, 935.800000, 
bse_d001_i10_0001, 000252, 238, 301, PRDE, 21316, 10, 2131.600000, ZIP, 9389, 10, 938.900000, 
bse_d001_i10_0001, 000253, 252, 301, PRDE, 21420, 10, 2142.000000, ZIP, 9432, 10, 943.200000, 
bse_d001_i10_0001, 000253, 238, 301, PRDE, 21458, 10, 2145.800000, ZIP, 9448, 10, 944.800000, 
bse_d001_i10_0001, 000255, 238, 258, PRDE, 21566, 10, 2156.600000, ZIP, 9463, 10, 946.300000, 
bse_d001_i10_0001, 000257, 233, 274, PRDE, 21775, 10, 2177.500000, ZIP, 9466, 10, 946.600000, 
bse_d001_i10_0001, 000260, 221, 295, PRDE, 21814, 10, 2181.400000, ZIP, 9468, 10, 946.800000, 
bse_d001_i10_0001, 000261, 242, 398, PRDE, 21996, 10, 2199.600000, ZIP, 9489, 10, 948.900000, 
bse_d001_i10_0001, 000262, 264, 359, PRDE, 22188, 10, 2218.800000, ZIP, 9493, 10, 949.300000, 
bse_d001_i10_0001, 000262, 242, 359, PRDE, 22410, 10, 2241.000000, ZIP, 9538, 10, 953.800000, 
bse_d001_i10_0001, 000262, 242, 359, PRDE, 22605, 10, 2260.500000, ZIP, 9548, 10, 954.800000, 
bse_d001_i10_0001, 000262, 240, 359, PRDE, 22665, 10, 2266.500000, ZIP, 9638, 10, 963.800000, 
bse_d001_i10_0001, 000263, 240, 291, PRDE, 22760, 10, 2276.000000, ZIP, 9657, 10, 965.700000, 
bse_d001_i10_0001, 000263, 229, 291, PRDE, 22778, 10, 2277.800000, ZIP, 9660, 10, 966.000000, 
bse_d001_i10_0001, 000265, 241, 264, PRDE, 22883, 10, 2288.300000, ZIP, 9733, 10, 973.300000, 
bse_d001_i10_0001, 000272, 244, 302, PRDE, 22962, 10, 2296.200000, ZIP, 9781, 10, 978.100000, 
bse_d001_i10_0001, 000273, 176, 249, PRDE, 23055, 10, 2305.500000, ZIP, 9873, 10, 987.300000, 
bse_d001_i10_0001, 000274, 178, 226, PRDE, 23072, 10, 2307.200000, ZIP, 10026, 10, 1002.600000, 
bse_d001_i10_0001, 000275, 176, 240, PRDE, 23164, 10, 2316.400000, ZIP, 10117, 10, 1011.700000, 
bse_d001_i10_0001, 000276, 207, 232, PRDE, 23311, 10, 2331.100000, ZIP, 10151, 10, 1015.100000, 
bse_d001_i10_0001, 000281, 218, 234, PRDE, 23405, 10, 2340.500000, ZIP, 10189, 10, 1018.900000, 
bse_d001_i10_0001, 000281, 217, 234, PRDE, 23476, 10, 2347.600000, ZIP, 10208, 10, 1020.800000, 
bse_d001_i10_0001, 000282, 218, 503, PRDE, 23519, 10, 2351.900000, ZIP, 10292, 10, 1029.200000, 
bse_d001_i10_0001, 000282, 164, 432, PRDE, 23632, 10, 2363.200000, ZIP, 10375, 10, 1037.500000, 
bse_d001_i10_0001, 000284, 202, 218, PRDE, 23701, 10, 2370.100000, ZIP, 10418, 10, 1041.800000, 
bse_d001_i10_0001, 000284, 200, 254, PRDE, 23738, 10, 2373.800000, ZIP, 10551, 10, 1055.100000, 
bse_d001_i10_0001, 000285, 212, 253, PRDE, 23869, 10, 2386.900000, ZIP, 10614, 10, 1061.400000, 
bse_d001_i10_0001, 000286, 212, 254, PRDE, 24038, 10, 2403.800000, ZIP, 10668, 10, 1066.800000, 
bse_d001_i10_0001, 000290, 220, 268, PRDE, 24198, 10, 2419.800000, ZIP, 10689, 10, 1068.900000, 
bse_d001_i10_0001, 000292, 193, 299, PRDE, 24349, 10, 2434.900000, ZIP, 10743, 10, 1074.300000, 
bse_d001_i10_0001, 000292, 232, 299, PRDE, 24443, 10, 2444.300000, ZIP, 10785, 10, 1078.500000, 
bse_d001_i10_0001, 000293, 258, 272, PRDE, 24525, 10, 2452.500000, ZIP, 10853, 10, 1085.300000, 
bse_d001_i10_0001, 000294, 254, 275, PRDE, 24646, 10, 2464.600000, ZIP, 10855, 10, 1085.500000, 
bse_d001_i10_0001, 000295, 254, 291, PRDE, 24685, 10, 2468.500000, ZIP, 10870, 10, 1087.000000, 
bse_d001_i10_0001, 000296, 253, 291, PRDE, 24842, 10, 2484.200000, ZIP, 10931, 10, 1093.100000, 
bse_d001_i10_0001, 000296, 248, 291, PRDE, 24978, 10, 2497.800000, ZIP, 10982, 10, 1098.200000, 
bse_d001_i10_0001, 000297, 234, 305, PRDE, 25169, 10, 2516.900000, ZIP, 10983, 10, 1098.300000, 
bse_d001_i10_0001, 000302, None, 368, PRDE, 25203, 10, 2520.300000, ZIP, 11025, 10, 1102.500000, 
bse_d001_i10_0001, 000303, 236, 257, PRDE, 25397, 10, 2539.700000, ZIP, 11078, 10, 1107.800000, 
bse_d001_i10_0001, 000303, 236, 257, PRDE, 25548, 10, 2554.800000, ZIP, 11101, 10, 1110.100000, 
bse_d001_i10_0001, 000303, 228, 257, PRDE, 25619, 10, 2561.900000, ZIP, 11135, 10, 1113.500000, 
bse_d001_i10_0001, 000303, 225, 257, PRDE, 25782, 10, 2578.200000, ZIP, 11144, 10, 1114.400000, 
